1.5851495    0.143559385 1.08521269  0.00926681282 0.0424489805  105.613573
0.0          0.0         0.0         0.0           0.0           0.0
1.5851495    0.143559385 1.08521269  0.00926681282 0.0424489805  105.613573
1.570556340  0.218987094 1.508240170 0.011650701   0.0597856897  132.70933900
0.0          0.0         0.0         0.0           0.0           0.0
0.0          0.0         0.0         0.0           0.0           0.0
1.310446300  0.196034260 0.966129770 0.009586330   0.0457627627  115.01188300
1.236798890  0.445051837 1.017458880 0.006101055   0.0201388334  90.63803800
0.0          0.0         0.0         0.0           0.0           0.0
1.64258713   0.239634610 1.22483026 0.00868246020  0.0351226242  116.604369
0.0          0.0         0.0         0.0           0.0           0.0
